order_date,abn,respb_scene,respb_scene_name,actualcnt,cnt,ratio_payed
2016/12/1,abn1,_汇总,_汇总,22823,0.418151624,0.418151624
2016/12/2,abn1,_汇总,_汇总,23476,0.445320737,0.445320737
2016/12/3,abn1,_汇总,_汇总,22864,0.39210138,0.39210138
2016/12/4,abn1,_汇总,_汇总,22432,0.374216684,0.374216684
2016/12/5,abn1,_汇总,_汇总,19776,0.368239973,0.368239973
2016/12/6,abn1,_汇总,_汇总,20325,0.370872368,0.370872368
2016/12/7,abn1,_汇总,_汇总,20897,0.377201553,0.377201553
2016/12/8,abn1,_汇总,_汇总,22328,0.391748782,0.391748782
2016/12/9,abn1,_汇总,_汇总,22164,0.380669597,0.380669597
2016/12/10,abn1,_汇总,_汇总,25609,0.393558301,0.393558301
2016/12/11,abn1,_汇总,_汇总,25381,0.379837045,0.379837045
2016/12/12,abn1,_汇总,_汇总,27604,0.431634,0.431634
2016/12/13,abn1,_汇总,_汇总,30475,0.478923365,0.478923365
2016/12/14,abn1,_汇总,_汇总,25442,0.405682424,0.405682424
2016/12/15,abn1,_汇总,_汇总,25446,0.407704503,0.407704503
2016/12/16,abn1,_汇总,_汇总,24957,0.395155908,0.395155908
2016/12/17,abn1,_汇总,_汇总,25760,0.383743802,0.383743802
2016/12/18,abn1,_汇总,_汇总,24532,0.36107624,0.36107624
2016/12/19,abn1,_汇总,_汇总,23750,0.382191824,0.382191824
2016/12/20,abn1,_汇总,_汇总,28647,0.431411491,0.431411491
2016/12/21,abn1,_汇总,_汇总,54520,0.80967367,0.80967367
2016/12/22,abn1,_汇总,_汇总,26399,0.404173309,0.404173309
2016/12/23,abn1,_汇总,_汇总,27628,0.424072288,0.424072288
2016/12/24,abn1,_汇总,_汇总,43386,0.595262759,0.595262759
2016/12/25,abn1,_汇总,_汇总,55425,0.709787148,0.709787148
2016/12/26,abn1,_汇总,_汇总,42853,0.604290657,0.604290657
2016/12/27,abn1,_汇总,_汇总,35051,0.499565227,0.499565227
2016/12/28,abn1,_汇总,_汇总,33379,0.477157099,0.477157099
2016/12/29,abn1,_汇总,_汇总,32313,0.460564987,0.460564987
2016/12/30,abn1,_汇总,_汇总,31145,0.454606627,0.454606627
2016/12/31,abn1,_汇总,_汇总,31697,0.483806221,0.483806221
2017/1/1,abn1,_汇总,_汇总,33486,0.529519201,0.529519201
2017/1/2,abn1,_汇总,_汇总,28782,0.424847826,0.424847826
2017/1/3,abn1,_汇总,_汇总,28514,0.434561426,0.434561426
2017/1/4,abn1,_汇总,_汇总,30582,0.451454673,0.451454673
2017/1/5,abn1,_汇总,_汇总,45157,0.625504551,0.625504551
2017/1/6,abn1,_汇总,_汇总,38021,0.550325526,0.550325526
2017/1/7,abn1,_汇总,_汇总,48966,0.659645234,0.659645234
2017/1/8,abn1,_汇总,_汇总,36755,0.523534481,0.523534481
2017/1/9,abn1,_汇总,_汇总,33888,0.531126908,0.531126908
2017/1/10,abn1,_汇总,_汇总,39706,0.617597532,0.617597532
2017/1/11,abn1,_汇总,_汇总,46065,0.72368574,0.72368574
2017/1/12,abn1,_汇总,_汇总,47800,0.771357526,0.771357526
2017/1/13,abn1,_汇总,_汇总,43517,0.759840367,0.759840367
2017/1/14,abn1,_汇总,_汇总,41006,0.734894571,0.734894571
2017/1/15,abn1,_汇总,_汇总,44205,0.807821606,0.807821606
2017/1/16,abn1,_汇总,_汇总,39652,0.778506376,0.778506376
2017/1/17,abn1,_汇总,_汇总,41484,0.816093512,0.816093512
2017/1/18,abn1,_汇总,_汇总,56404,1.096082502,1.096082502
2017/1/19,abn1,_汇总,_汇总,56825,1.160446984,1.160446984
2016/12/1,abn1-ydnorm,_汇总,_汇总,234,0.004287231,0.004287231
2016/12/2,abn1-ydnorm,_汇总,_汇总,350,0.006639217,0.006639217
2016/12/3,abn1-ydnorm,_汇总,_汇总,252,0.004321621,0.004321621
2016/12/4,abn1-ydnorm,_汇总,_汇总,189,0.003152949,0.003152949
2016/12/5,abn1-ydnorm,_汇总,_汇总,210,0.003910315,0.003910315
2016/12/6,abn1-ydnorm,_汇总,_汇总,197,0.003594679,0.003594679
2016/12/7,abn1-ydnorm,_汇总,_汇总,222,0.004007214,0.004007214
2016/12/8,abn1-ydnorm,_汇总,_汇总,215,0.003772214,0.003772214
2016/12/9,abn1-ydnorm,_汇总,_汇总,216,0.003709828,0.003709828
2016/12/10,abn1-ydnorm,_汇总,_汇总,258,0.003964936,0.003964936
2016/12/11,abn1-ydnorm,_汇总,_汇总,251,0.003756318,0.003756318
2016/12/12,abn1-ydnorm,_汇总,_汇总,324,0.005066274,0.005066274
2016/12/13,abn1-ydnorm,_汇总,_汇总,368,0.005783226,0.005783226
2016/12/14,abn1-ydnorm,_汇总,_汇总,305,0.004863342,0.004863342
2016/12/15,abn1-ydnorm,_汇总,_汇总,247,0.003957518,0.003957518
2016/12/16,abn1-ydnorm,_汇总,_汇总,277,0.004385871,0.004385871
2016/12/17,abn1-ydnorm,_汇总,_汇总,246,0.003664634,0.003664634
2016/12/18,abn1-ydnorm,_汇总,_汇总,225,0.003311681,0.003311681
2016/12/19,abn1-ydnorm,_汇总,_汇总,236,0.00379778,0.00379778
2016/12/20,abn1-ydnorm,_汇总,_汇总,315,0.004743764,0.004743764
2016/12/21,abn1-ydnorm,_汇总,_汇总,668,0.009920433,0.009920433
2016/12/22,abn1-ydnorm,_汇总,_汇总,284,0.00434809,0.00434809
2016/12/23,abn1-ydnorm,_汇总,_汇总,264,0.004052233,0.004052233
2016/12/24,abn1-ydnorm,_汇总,_汇总,490,0.006722877,0.006722877
2016/12/25,abn1-ydnorm,_汇总,_汇总,646,0.008272846,0.008272846
2016/12/26,abn1-ydnorm,_汇总,_汇总,492,0.006937927,0.006937927
2016/12/27,abn1-ydnorm,_汇总,_汇总,283,0.004033464,0.004033464
2016/12/28,abn1-ydnorm,_汇总,_汇总,324,0.004631622,0.004631622
2016/12/29,abn1-ydnorm,_汇总,_汇总,288,0.004104934,0.004104934
2016/12/30,abn1-ydnorm,_汇总,_汇总,279,0.004072411,0.004072411
2016/12/31,abn1-ydnorm,_汇总,_汇总,225,0.003434281,0.003434281
2017/1/1,abn1-ydnorm,_汇总,_汇总,245,0.003874222,0.003874222
2017/1/2,abn1-ydnorm,_汇总,_汇总,187,0.002760286,0.002760286
2017/1/3,abn1-ydnorm,_汇总,_汇总,214,0.003261421,0.003261421
2017/1/4,abn1-ydnorm,_汇总,_汇总,270,0.003985768,0.003985768
2017/1/5,abn1-ydnorm,_汇总,_汇总,432,0.005983966,0.005983966
2017/1/6,abn1-ydnorm,_汇总,_汇总,465,0.006730527,0.006730527
2017/1/7,abn1-ydnorm,_汇总,_汇总,377,0.005078754,0.005078754
2017/1/8,abn1-ydnorm,_汇总,_汇总,195,0.00277756,0.00277756
2017/1/9,abn1-ydnorm,_汇总,_汇总,227,0.003557773,0.003557773
2017/1/10,abn1-ydnorm,_汇总,_汇总,292,0.004541845,0.004541845
2017/1/11,abn1-ydnorm,_汇总,_汇总,304,0.00477587,0.00477587
2017/1/12,abn1-ydnorm,_汇总,_汇总,324,0.005228449,0.005228449
2017/1/13,abn1-ydnorm,_汇总,_汇总,254,0.004435036,0.004435036
2017/1/14,abn1-ydnorm,_汇总,_汇总,191,0.003423032,0.003423032
2017/1/15,abn1-ydnorm,_汇总,_汇总,192,0.003508692,0.003508692
2017/1/16,abn1-ydnorm,_汇总,_汇总,259,0.005085069,0.005085069
2017/1/17,abn1-ydnorm,_汇总,_汇总,257,0.00505583,0.00505583
2017/1/18,abn1-ydnorm,_汇总,_汇总,364,0.007073506,0.007073506
2017/1/19,abn1-ydnorm,_汇总,_汇总,1916,0.007073506,0.007073506
2016/12/1,abn2,_汇总,_汇总,99380,1.8207908,1.8207908
2016/12/2,abn2,_汇总,_汇总,74281,1.409050505,1.409050505
2016/12/3,abn2,_汇总,_汇总,72522,1.243700851,1.243700851
2016/12/4,abn2,_汇总,_汇总,71734,1.196685967,1.196685967
2016/12/5,abn2,_汇总,_汇总,63794,1.187879289,1.187879289
2016/12/6,abn2,_汇总,_汇总,55204,1.007313074,1.007313074
2016/12/7,abn2,_汇总,_汇总,53946,0.973752931,0.973752931
2016/12/8,abn2,_汇总,_汇总,66280,1.162894541,1.162894541
2016/12/9,abn2,_汇总,_汇总,58995,1.013246835,1.013246835
2016/12/10,abn2,_汇总,_汇总,65709,1.009813831,1.009813831
2016/12/11,abn2,_汇总,_汇总,67670,1.012709224,1.012709224
2016/12/12,abn2,_汇总,_汇总,67431,1.054394734,1.054394734
2016/12/13,abn2,_汇总,_汇总,71149,1.118126939,1.118126939
2016/12/14,abn2,_汇总,_汇总,69947,1.115331677,1.115331677
2016/12/15,abn2,_汇总,_汇总,66957,1.072807923,1.072807923
2016/12/16,abn2,_汇总,_汇总,66565,1.053954924,1.053954924
2016/12/17,abn2,_汇总,_汇总,66814,0.99532059,0.99532059
2016/12/18,abn2,_汇总,_汇总,65261,0.960549345,0.960549345
2016/12/19,abn2,_汇总,_汇总,61355,0.98734229,0.98734229
2016/12/20,abn2,_汇总,_汇总,66968,1.008509259,1.008509259
2016/12/21,abn2,_汇总,_汇总,81647,1.212535329,1.212535329
2016/12/22,abn2,_汇总,_汇总,63978,0.979514373,0.979514373
2016/12/23,abn2,_汇总,_汇总,64252,0.986227474,0.986227474
2016/12/24,abn2,_汇总,_汇总,80905,1.110029353,1.110029353
2016/12/25,abn2,_汇总,_汇总,95453,1.222396259,1.222396259
2016/12/26,abn2,_汇总,_汇总,84204,1.187400893,1.187400893
2016/12/27,abn2,_汇总,_汇总,77274,1.101349557,1.101349557
2016/12/28,abn2,_汇总,_汇总,76118,1.088116603,1.088116603
2016/12/29,abn2,_汇总,_汇总,82931,1.182035557,1.182035557
2016/12/30,abn2,_汇总,_汇总,76481,1.116351563,1.116351563
2016/12/31,abn2,_汇总,_汇总,72976,1.113867015,1.113867015
2017/1/1,abn2,_汇总,_汇总,77976,1.233046325,1.233046325
2017/1/2,abn2,_汇总,_汇总,70591,1.041985717,1.041985717
2017/1/3,abn2,_汇总,_汇总,66877,1.019224398,1.019224398
2017/1/4,abn2,_汇总,_汇总,66393,0.980100388,0.980100388
2017/1/5,abn2,_汇总,_汇总,84134,1.165405139,1.165405139
2017/1/6,abn2,_汇总,_汇总,77534,1.122246635,1.122246635
2017/1/7,abn2,_汇总,_汇总,93622,1.261228323,1.261228323
2017/1/8,abn2,_汇总,_汇总,83253,1.185847263,1.185847263
2017/1/9,abn2,_汇总,_汇总,74410,1.166228554,1.166228554
2017/1/10,abn2,_汇总,_汇总,85716,1.333249133,1.333249133
2017/1/11,abn2,_汇总,_汇总,100876,1.584772012,1.584772012
2017/1/12,abn2,_汇总,_汇总,101362,1.635697523,1.635697523
2017/1/13,abn2,_汇总,_汇总,96944,1.692716973,1.692716973
2017/1/14,abn2,_汇总,_汇总,99956,1.791374962,1.791374962
2017/1/15,abn2,_汇总,_汇总,104382,1.907522563,1.907522563
2017/1/16,abn2,_汇总,_汇总,86939,1.7069143,1.7069143
2017/1/17,abn2,_汇总,_汇总,92117,1.812170621,1.812170621
2017/1/18,abn2,_汇总,_汇总,112350,2.183264823,2.183264823
2017/1/19,abn2,_汇总,_汇总,104447,2.132955673,2.132955673
2016/12/1,abn2-chaoshi,_汇总,_汇总,145305,2.662205748,2.662205748
2016/12/2,abn2-chaoshi,_汇总,_汇总,138599,2.629110956,2.629110956
2016/12/3,abn2-chaoshi,_汇总,_汇总,143099,2.454046332,2.454046332
2016/12/4,abn2-chaoshi,_汇总,_汇总,141525,2.360958283,2.360958283
2016/12/5,abn2-chaoshi,_汇总,_汇总,116905,2.176835255,2.176835255
2016/12/6,abn2-chaoshi,_汇总,_汇总,121202,2.211585378,2.211585378
2016/12/7,abn2-chaoshi,_汇总,_汇总,118608,2.14093515,2.14093515
2016/12/8,abn2-chaoshi,_汇总,_汇总,133674,2.345334412,2.345334412
2016/12/9,abn2-chaoshi,_汇总,_汇总,135051,2.319518574,2.319518574
2016/12/10,abn2-chaoshi,_汇总,_汇总,168790,2.593959374,2.593959374
2016/12/11,abn2-chaoshi,_汇总,_汇总,167857,2.512048651,2.512048651
2016/12/12,abn2-chaoshi,_汇总,_汇总,164325,2.569491995,2.569491995
2016/12/13,abn2-chaoshi,_汇总,_汇总,169509,2.663882546,2.663882546
2016/12/14,abn2-chaoshi,_汇总,_汇总,162176,2.585958369,2.585958369
2016/12/15,abn2-chaoshi,_汇总,_汇总,165110,2.645448814,2.645448814
2016/12/16,abn2-chaoshi,_汇总,_汇总,164868,2.610432515,2.610432515
2016/12/17,abn2-chaoshi,_汇总,_汇总,170044,2.533126207,2.533126207
2016/12/18,abn2-chaoshi,_汇总,_汇总,166493,2.450540783,2.450540783
2016/12/19,abn2-chaoshi,_汇总,_汇总,143396,2.307569635,2.307569635
2016/12/20,abn2-chaoshi,_汇总,_汇总,175040,2.636027069,2.636027069
2016/12/21,abn2-chaoshi,_汇总,_汇总,222891,3.310142588,3.310142588
2016/12/22,abn2-chaoshi,_汇总,_汇总,173320,2.653559524,2.653559524
2016/12/23,abn2-chaoshi,_汇总,_汇总,179519,2.755502863,2.755502863
2016/12/24,abn2-chaoshi,_汇总,_汇总,251420,3.449522031,3.449522031
2016/12/25,abn2-chaoshi,_汇总,_汇总,273709,3.505189546,3.505189546
2016/12/26,abn2-chaoshi,_汇总,_汇总,238290,3.360241304,3.360241304
2016/12/27,abn2-chaoshi,_汇总,_汇总,213338,3.040605014,3.040605014
2016/12/28,abn2-chaoshi,_汇总,_汇总,206389,2.950357307,2.950357307
2016/12/29,abn2-chaoshi,_汇总,_汇总,207430,2.956549849,2.956549849
2016/12/30,abn2-chaoshi,_汇总,_汇总,201510,2.94133188,2.94133188
2016/12/31,abn2-chaoshi,_汇总,_汇总,200787,3.06470643,3.06470643
2017/1/1,abn2-chaoshi,_汇总,_汇总,210082,3.322058556,3.322058556
2017/1/2,abn2-chaoshi,_汇总,_汇总,185549,2.738867672,2.738867672
2017/1/3,abn2-chaoshi,_汇总,_汇总,170745,2.602202099,2.602202099
2017/1/4,abn2-chaoshi,_汇总,_汇总,176023,2.598469878,2.598469878
2017/1/5,abn2-chaoshi,_汇总,_汇总,216543,2.999504661,2.999504661
2017/1/6,abn2-chaoshi,_汇总,_汇总,205091,2.968538766,2.968538766
2017/1/7,abn2-chaoshi,_汇总,_汇总,251993,3.394722488,3.394722488
2017/1/8,abn2-chaoshi,_汇总,_汇总,223920,3.189493701,3.189493701
2017/1/9,abn2-chaoshi,_汇总,_汇总,187033,2.931369777,2.931369777
2017/1/10,abn2-chaoshi,_汇总,_汇总,200144,3.11309224,3.11309224
2017/1/11,abn2-chaoshi,_汇总,_汇总,219983,3.45595485,3.45595485
2017/1/12,abn2-chaoshi,_汇总,_汇总,229303,3.700305332,3.700305332
2017/1/13,abn2-chaoshi,_汇总,_汇总,207733,3.627178318,3.627178318
2017/1/14,abn2-chaoshi,_汇总,_汇总,202504,3.629202803,3.629202803
2017/1/15,abn2-chaoshi,_汇总,_汇总,213308,3.898084181,3.898084181
2017/1/16,abn2-chaoshi,_汇总,_汇总,212571,4.173506477,4.173506477
2017/1/17,abn2-chaoshi,_汇总,_汇总,208367,4.099097407,4.099097407
2017/1/18,abn2-chaoshi,_汇总,_汇总,255852,4.971897388,4.971897388
2017/1/19,abn2-chaoshi,_汇总,_汇总,254787,5.203111407,5.203111407
2016/12/1,abn3,_汇总,_汇总,157965,2.894155954,2.894155954
2016/12/2,abn3,_汇总,_汇总,153904,2.91943443,2.91943443
2016/12/3,abn3,_汇总,_汇总,166206,2.85031499,2.85031499
2016/12/4,abn3,_汇总,_汇总,165083,2.753959203,2.753959203
2016/12/5,abn3,_汇总,_汇总,139751,2.602240313,2.602240313
2016/12/6,abn3,_汇总,_汇总,143295,2.614718624,2.614718624
2016/12/7,abn3,_汇总,_汇总,165017,2.97864137,2.97864137
2016/12/8,abn3,_汇总,_汇总,164765,2.890831608,2.890831608
2016/12/9,abn3,_汇总,_汇总,176257,3.027237009,3.027237009
2016/12/10,abn3,_汇总,_汇总,192015,2.950880439,2.950880439
2016/12/11,abn3,_汇总,_汇总,195022,2.918583985,2.918583985
2016/12/12,abn3,_汇总,_汇总,183314,2.866416282,2.866416282
2016/12/13,abn3,_汇总,_汇总,209748,3.296249971,3.296249971
2016/12/14,abn3,_汇总,_汇总,211092,3.365942704,3.365942704
2016/12/15,abn3,_汇总,_汇总,178416,2.858642091,2.858642091
2016/12/16,abn3,_汇总,_汇总,171842,2.720855134,2.720855134
2016/12/17,abn3,_汇总,_汇总,189284,2.819742308,2.819742308
2016/12/18,abn3,_汇总,_汇总,188599,2.775909744,2.775909744
2016/12/19,abn3,_汇总,_汇总,159503,2.566768107,2.566768107
2016/12/20,abn3,_汇总,_汇总,214957,3.23715991,3.23715991
2016/12/21,abn3,_汇总,_汇总,276417,4.105054416,4.105054416
2016/12/22,abn3,_汇总,_汇总,242970,3.71991321,3.71991321
2016/12/23,abn3,_汇总,_汇总,214898,3.298548088,3.298548088
2016/12/24,abn3,_汇总,_汇总,282124,3.870785751,3.870785751
2016/12/25,abn3,_汇总,_汇总,310525,3.976664939,3.976664939
2016/12/26,abn3,_汇总,_汇总,280219,3.951502195,3.951502195
2016/12/27,abn3,_汇总,_汇总,272230,3.879964671,3.879964671
2016/12/28,abn3,_汇总,_汇总,243631,3.482736488,3.482736488
2016/12/29,abn3,_汇总,_汇总,220218,3.138820299,3.138820299
2016/12/30,abn3,_汇总,_汇总,205297,2.996608659,2.996608659
2016/12/31,abn3,_汇总,_汇总,226339,3.454718626,3.454718626
2017/1/1,abn3,_汇总,_汇总,246601,3.899539047,3.899539047
2017/1/2,abn3,_汇总,_汇总,218033,3.218360299,3.218360299
2017/1/3,abn3,_汇总,_汇总,194073,2.957727418,2.957727418
2017/1/4,abn3,_汇总,_汇总,206738,3.051887911,3.051887911
2017/1/5,abn3,_汇总,_汇总,238263,3.300365188,3.300365188
2017/1/6,abn3,_汇总,_汇总,226694,3.281226027,3.281226027
2017/1/7,abn3,_汇总,_汇总,266616,3.591716162,3.591716162
2017/1/8,abn3,_汇总,_汇总,226518,3.226499348,3.226499348
2017/1/9,abn3,_汇总,_汇总,201244,3.154098899,3.154098899
2017/1/10,abn3,_汇总,_汇总,208668,3.245676771,3.245676771
2017/1/11,abn3,_汇总,_汇总,233463,3.667726994,3.667726994
2017/1/12,abn3,_汇总,_汇总,213900,3.451744244,3.451744244
2017/1/13,abn3,_汇总,_汇总,202562,3.536888672,3.536888672
2017/1/14,abn3,_汇总,_汇总,203617,3.649149583,3.649149583
2017/1/15,abn3,_汇总,_汇总,203704,3.722576462,3.722576462
2017/1/16,abn3,_汇总,_汇总,191797,3.765640759,3.765640759
2017/1/17,abn3,_汇总,_汇总,197317,3.881716409,3.881716409
2017/1/18,abn3,_汇总,_汇总,214832,4.174767677,4.174767677
2017/1/19,abn3,_汇总,_汇总,236766,4.835097063,4.835097063
2016/12/1,abnormal,_汇总0,3总异常订单,425707,7.799591357,7.799591357
2016/12/2,abnormal,_汇总0,3总异常订单,390610,7.409555844,7.409555844
2016/12/3,abnormal,_汇总0,3总异常订单,404943,6.944485174,6.944485174
2016/12/4,abnormal,_汇总0,3总异常订单,400963,6.688973086,6.688973086
2016/12/5,abnormal,_汇总0,3总异常订单,340436,6.339105145,6.339105145
2016/12/6,abnormal,_汇总0,3总异常订单,340223,6.208084124,6.208084124
2016/12/7,abnormal,_汇总0,3总异常订单,358690,6.474538218,6.474538218
2016/12/8,abnormal,_汇总0,3总异常订单,387262,6.794581557,6.794581557
2016/12/9,abnormal,_汇总0,3总异常订单,392683,6.744381843,6.744381843
2016/12/10,abnormal,_汇总0,3总异常订单,452381,6.95217688,6.95217688
2016/12/11,abnormal,_汇总0,3总异常订单,456181,6.826935222,6.826935222
2016/12/12,abnormal,_汇总0,3总异常订单,442998,6.927003285,6.927003285
2016/12/13,abnormal,_汇总0,3总异常订单,481249,7.562966047,7.562966047
